id	GSM474708_con	GSM474709_con	GSM474710_con	GSM474711_con	GSM474712_con	GSM474713_con	GSM474714_con	GSM474715_con	GSM474716_con	GSM474717_con	GSM474718_con	GSM474719_con	GSM474720_con	GSM474721_con	GSM474722_con	GSM474723_con	GSM474724_con	GSM474725_con	GSM474726_con	GSM474727_con	GSM474728_con	GSM474729_con	GSM474730_con	GSM474731_con	GSM474732_con	GSM474733_con	GSM474734_con	GSM474735_con	GSM474736_con	GSM474737_con	GSM474738_con	GSM474739_con	GSM474740_con	GSM474741_con	GSM474742_con	GSM474743_con	GSM474744_con	GSM474745_con	GSM474746_con	GSM474747_con	GSM474748_con	GSM474749_con	GSM474750_con	GSM474751_con	GSM474752_con	GSM474753_con	GSM474754_con	GSM474755_con	GSM474756_con	GSM474757_con	GSM474758_con	GSM474759_con	GSM474760_con	GSM474797_con	GSM474832_con	GSM474833_con	GSM474834_con	GSM474835_con	GSM474836_con	GSM474837_con	GSM474838_con	GSM474839_con	GSM474840_con	GSM474761_treat	GSM474762_treat	GSM474763_treat	GSM474769_treat	GSM474775_treat	GSM474781_treat	GSM474782_treat	GSM474785_treat	GSM474786_treat	GSM474790_treat	GSM474791_treat	GSM474792_treat	GSM474793_treat	GSM474794_treat	GSM474795_treat	GSM474796_treat	GSM474798_treat	GSM474801_treat	GSM474804_treat	GSM474805_treat	GSM474810_treat	GSM474811_treat	GSM474814_treat	GSM474815_treat	GSM474818_treat	GSM474819_treat	GSM474821_treat	GSM474823_treat	GSM474824_treat	GSM474827_treat	GSM474830_treat	GSM474831_treat	GSM474764_treat	GSM474765_treat	GSM474766_treat	GSM474767_treat	GSM474768_treat	GSM474770_treat	GSM474771_treat	GSM474772_treat	GSM474773_treat	GSM474774_treat	GSM474776_treat	GSM474777_treat	GSM474778_treat	GSM474779_treat	GSM474780_treat	GSM474783_treat	GSM474784_treat	GSM474787_treat	GSM474788_treat	GSM474789_treat	GSM474799_treat	GSM474800_treat	GSM474802_treat	GSM474803_treat	GSM474806_treat	GSM474807_treat	GSM474808_treat	GSM474809_treat	GSM474812_treat	GSM474813_treat	GSM474816_treat	GSM474817_treat	GSM474820_treat	GSM474822_treat	GSM474825_treat	GSM474826_treat	GSM474828_treat	GSM474829_treat
HP	6.682264	7.639119	7.603212	7.312244	6.759592	7.082645	5.767005	7.015121	6.937545	7.838989	7.616018	6.218004	7.034088	6.000792	6.142774	5.779322	5.589012	6.349474	6.513905	6.591706	6.565671	6.549305	6.293699	7.000799	6.888225	7.482531	6.174612	5.961604	5.908153	8.030863	5.973244	6.559659	6.418124	7.313966	6.659431	6.525769	6.915115	7.182864	6.280073	6.82462	6.613865	6.508834	6.648722	6.273312	6.974809	6.696164	6.516527	6.998114	6.663983	6.058398	6.218067	6.362363	6.033035	6.605997	6.317523	6.486818	5.952103	5.876741	6.267697	6.871716	6.174651	6.632342	6.894325	6.618282	7.290802	7.310034	6.575164	7.513519	7.04067	7.181194	6.642527	6.949472	6.431932	6.923506	6.053228	6.565724	8.008098	7.058537	7.30371	7.253146	7.103017	8.045759	6.473349	6.857789	7.981172	6.05988	7.601907	7.323337	6.036447	7.892175	6.841682	7.435761	7.010216	7.545496	6.796755	7.334077	6.142811	6.705076	5.967807	6.309252	6.78861	7.94995	7.230722	7.965659	6.886501	7.181376	8.109276	8.319173	8.006903	6.043541	7.228543	7.036838	6.591131	8.827284	7.001662	7.487884	6.817218	6.941136	8.614326	8.361431	6.065472	6.296191	7.1638	6.799656	6.879436	6.532913	5.643871	8.064437	8.076302	7.430967	7.174986	6.897812	8.075603
ADAMTS5	4.406432	5.413195	5.597928	5.085353	5.054476	5.306275	5.9267	5.349964	5.970071	4.899282	4.417424	4.687776	4.070431	6.434503	5.09307	5.986427	5.381983	5.701144	5.321199	4.992361	4.485014	4.052272	4.123639	4.968214	4.663672	4.860518	4.699764	4.014668	4.26573	4.786781	4.191957	4.182996	5.05549	4.282045	4.576959	4.608127	4.743442	4.215331	4.601274	4.498085	4.327565	4.272247	5.075773	4.542889	4.774873	4.427041	4.500853	4.838747	4.502136	4.78717	4.260039	4.260383	4.502941	5.541715	4.786466	5.464121	5.438517	4.881669	4.24169	4.571654	5.297615	5.088276	5.556819	4.249224	5.757071	5.672138	5.478129	4.285403	5.323059	5.368207	4.529885	5.64195	4.913897	5.604464	6.049062	4.228614	4.421987	4.630544	5.077022	4.608485	6.118477	6.817965	4.164977	6.793044	5.750363	6.503692	4.747717	5.203385	4.51993	5.872852	5.079144	5.787444	5.58723	5.838635	5.704998	5.262458	4.640544	4.349656	5.814991	4.508314	5.246609	6.252101	5.188135	5.743726	5.916616	5.902635	6.0676	5.189864	6.353242	4.272392	4.866063	5.946581	4.893277	4.226245	5.007843	4.339268	4.916943	6.522751	5.132468	6.165285	5.732671	4.581898	5.210571	5.205263	4.909386	5.047874	6.110922	6.730556	6.389082	5.132217	5.62559	5.382211	7.315784
RPS25	10.819162	11.858596	11.965261	12.421627	12.010204	12.341672	9.584723	12.17529	12.315927	12.273141	12.268637	12.433111	12.201651	9.92479	9.948626	9.280671	10.198814	9.767936	12.366262	12.022305	11.864154	11.68901	11.71879	11.846598	12.30011	12.061947	11.428363	11.769832	10.889653	11.905578	12.242164	11.678023	12.356011	12.096752	11.661593	10.720698	11.481754	11.316535	11.279977	10.964764	11.502936	10.962044	10.749209	10.150081	11.085605	10.855166	10.413416	10.95023	10.712747	11.130234	11.050507	10.199972	10.74561	10.756115	10.303726	10.210408	11.898395	11.343836	10.722428	10.6565	9.975342	9.988684	12.065847	11.58443	11.332507	12.134642	12.85725	12.137593	12.547426	12.183142	12.069921	11.533378	11.623099	11.939125	11.643519	11.529183	11.699188	12.114162	12.137407	11.130547	11.632799	12.470593	10.902267	12.156704	12.025525	11.802945	11.601347	10.879328	11.26304	11.697644	11.681473	12.510567	11.990453	11.525027	12.289466	12.283222	11.043489	11.518722	11.550671	10.503213	12.145198	12.692973	11.715861	11.655163	12.386225	12.417546	12.150166	11.127387	12.074288	12.492289	12.672587	11.689336	12.345788	11.877484	12.261384	11.943263	11.945517	11.923967	12.075956	12.632286	10.55268	10.845882	11.681002	12.237227	11.256666	11.301565	10.689078	12.400052	12.275862	12.344413	11.990035	10.88506	13.177766
CHMP5	6.833632	6.887584	7.635172	7.257252	6.983085	7.464503	6.242716	6.600816	7.149142	6.939834	7.335132	7.522817	6.848867	6.174722	6.108366	6.249384	6.394635	6.207435	6.471087	7.029977	6.257162	5.93903	6.008244	6.23934	6.777814	7.032955	6.970403	6.935482	6.287414	6.282201	6.870711	6.314011	6.828577	6.622942	5.810335	5.695148	6.499615	5.447472	6.277613	6.198824	6.424301	6.608748	6.445385	7.046569	6.025437	6.494444	6.112987	6.355105	6.328644	6.986194	6.572787	6.126178	6.543004	5.851845	5.950394	6.096294	6.327693	6.285556	5.937481	5.774873	5.644672	5.58364	6.426687	6.081331	7.154797	8.484548	8.27732	7.76628	8.817327	8.099714	7.627394	7.378608	6.171092	6.564354	7.354709	5.93365	5.728733	5.887282	6.820278	6.953149	7.169733	7.226638	6.070721	6.789631	7.187842	6.824007	6.100501	5.546648	6.626074	5.956838	5.263282	6.60393	5.917458	6.898883	7.208185	8.186891	6.673961	7.191136	7.101998	7.743541	7.418655	8.615336	7.66716	7.40428	8.225816	8.890932	8.460429	7.775932	8.641609	7.490759	7.657768	7.776192	6.198012	7.319465	7.913386	6.848694	6.933888	7.684087	7.402245	8.308507	5.723312	5.225	6.054529	7.904889	6.068554	5.707244	6.182552	7.5863	7.028701	5.9465	8.135735	5.991715	8.7035
CSTA	6.564322	10.306963	11.199873	10.668037	10.561048	10.997699	7.095438	10.694243	10.818885	10.879316	11.681789	11.37546	11.581125	8.196327	7.14024	7.588417	7.725683	7.877092	9.129309	9.583584	8.276999	6.36739	7.799109	8.558068	9.149761	9.145602	7.443878	6.674311	6.818849	9.393097	8.235715	7.374036	8.86454	9.852944	8.355721	7.253201	8.667364	7.751419	7.333323	7.309108	7.657388	6.860885	7.360797	7.495403	7.484619	6.810552	6.605703	7.117098	7.532412	6.465543	6.688789	6.434481	6.669394	8.382513	7.046645	7.37706	7.80546	8.037378	7.056825	7.232631	7.273097	7.609275	10.135721	7.723953	8.960387	10.844404	10.6657	9.487879	11.171649	10.728519	8.819525	8.981985	8.428623	8.36551	8.509105	8.260353	8.664553	8.5675	8.669296	8.373407	9.205991	11.098022	6.841174	10.331668	9.575385	8.470862	8.564999	7.944224	9.048107	9.417164	8.443161	10.030957	9.105448	9.650789	10.014723	10.659895	7.43996	8.533413	7.817039	8.377113	9.887716	9.981755	8.839741	10.156611	11.446832	9.745792	11.136023	9.706238	11.753672	9.275807	10.409734	8.850771	10.033934	9.53243	10.036235	9.876399	9.150806	9.998848	10.801559	10.802356	6.992985	6.903743	9.226389	10.213186	7.688832	7.756903	7.983386	11.464984	11.705414	9.79182	10.226277	8.047249	11.5549
RB1CC1	6.33789	7.352841	7.898982	7.697312	7.518675	8.066575	6.985052	7.513768	7.8222	7.314444	7.688623	7.651051	7.260687	6.952419	7.074028	6.898175	7.20465	7.050436	6.193738	7.374791	5.602897	5.542503	5.306667	5.969238	6.298055	7.369891	6.898821	6.239965	6.512594	5.830569	6.433609	6.204205	7.225225	6.622666	5.386585	5.637569	6.457506	5.148522	6.538282	6.071345	6.339541	6.220108	6.42725	6.356185	6.13838	6.396809	6.188499	6.766877	6.19624	6.696408	6.316391	6.185068	6.688974	6.505083	5.625125	7.543331	6.196948	6.024265	5.278786	5.752714	6.516265	5.583061	6.643733	6.276049	7.978174	8.058204	8.556354	7.06349	8.51935	8.054225	7.780291	8.281291	6.61797	6.474403	7.860583	5.6359	5.403198	5.947356	6.732131	7.625071	7.674054	7.558806	6.434212	7.400089	7.764061	7.051623	6.228106	6.185015	6.790203	6.282059	5.768434	7.004881	6.38312	6.942789	7.2464	7.675149	7.216544	7.765316	8.161755	8.637326	7.628346	8.757449	8.068991	8.039309	8.357051	8.421218	8.307353	7.637635	8.02766	7.377629	7.795853	8.891311	6.225378	7.204216	7.790256	6.642276	7.460853	8.362284	7.765875	8.391206	6.340531	5.879043	6.618038	7.706182	5.654026	5.780966	5.863357	7.471714	6.875767	5.458652	8.500898	5.219041	8.378694
PDGFD	6.768793	5.250673	6.286414	6.074214	5.723494	5.516049	6.575808	6.522178	6.502524	6.082076	5.509587	5.710622	5.554818	6.451906	6.606785	5.654551	7.487273	6.46502	5.758431	5.528335	7.5538	6.659036	5.855385	6.459803	5.456309	6.257002	5.914533	5.647121	6.418285	6.083842	5.813575	6.361253	6.917903	6.092453	5.215829	6.495238	6.433427	6.594713	6.551072	5.62124	5.847128	5.980274	5.59945	6.392748	6.155777	6.393629	6.782	6.3685	5.522471	5.084026	5.691378	5.193988	4.919418	6.302706	6.64254	6.656634	7.447002	6.607363	6.419009	6.235198	6.775761	5.645925	6.667841	6.54663	6.121054	6.477612	7.415815	6.579171	6.528856	6.248184	6.943153	6.585474	5.598871	5.897439	7.341397	5.562502	6.377556	5.886345	6.43987	7.076227	7.004524	7.54001	7.285187	6.845606	6.003898	6.959509	5.061764	6.206876	7.052669	6.69285	7.368323	7.382649	6.426652	5.224524	6.992554	6.686803	6.937024	5.48892	6.774116	8.330321	7.787874	6.52185	6.318305	7.280622	7.096349	6.749938	7.073123	6.426993	6.182295	7.109265	7.55192	7.349594	6.127517	5.431129	6.492818	6.294088	6.253485	7.147676	7.043093	5.268961	7.218607	7.091147	6.128237	6.40133	5.771528	6.729498	7.175427	8.027185	5.609877	6.676754	7.688837	7.495426	7.634049
MOSPD1	5.811439	6.720807	7.088902	7.134674	6.861433	6.965696	6.061074	6.826951	7.325059	6.664602	6.449469	6.835593	6.153144	5.730357	5.890661	5.667236	6.262425	5.683849	6.048637	6.428765	5.690177	5.608729	5.754603	6.045155	5.835716	6.523998	6.256591	5.774213	6.108401	5.571833	6.197317	5.635179	6.520861	6.038383	5.403747	5.29788	6.095538	5.313051	6.031316	5.651128	6.066926	5.534754	5.770288	5.355926	5.628293	5.575989	5.639235	6.128664	6.051792	5.92298	5.661961	5.410757	5.709859	6.067482	5.575078	6.34666	6.896552	7.766358	5.26982	5.663744	6.063688	5.930873	5.821645	5.698403	6.889148	6.736916	7.076438	6.280208	6.910629	6.915016	6.955662	6.677371	5.477874	6.687855	7.606761	5.253854	5.345447	5.118665	6.519415	6.608197	6.850045	6.571374	5.913615	6.866309	6.721718	6.634553	5.662108	5.310038	6.454441	6.310661	5.354355	6.810736	5.752935	7.833081	6.622442	6.765221	7.145612	7.380728	6.752035	6.963102	7.048477	7.657398	7.198322	6.916128	6.750948	6.836244	7.282747	6.741868	8.750672	6.547774	6.665053	7.214409	5.742571	6.470114	6.531118	7.823892	7.032505	7.08482	6.916997	7.254133	5.550929	5.30046	6.345862	6.709337	5.432542	5.793002	5.816068	7.170355	5.952234	6.014852	7.3596	5.854666	7.415588
P2RY14	6.011001	7.355771	8.013369	7.87125	7.129332	7.062487	5.988297	7.442895	7.946512	7.037083	7.098633	6.593484	6.156909	5.939223	6.306309	6.477417	6.665267	6.571978	5.652212	6.46371	6.30038	6.604051	5.65211	5.701927	5.318523	7.513574	6.623826	6.010611	6.349608	6.554038	6.770142	6.70717	6.233159	6.022457	5.839561	5.355771	5.845661	5.127942	6.689488	6.072813	5.830435	6.104359	6.13723	6.200356	5.030747	5.377991	6.189714	5.848258	6.45778	6.098491	6.065614	5.148735	6.408893	6.611745	5.533277	7.16172	7.148733	7.35306	5.855092	5.962585	6.529495	6.379752	6.776744	6.32388	7.435212	8.258798	7.946712	7.720935	8.45018	7.840977	7.502998	7.419093	6.624284	7.745438	8.740475	5.173385	5.446769	5.563599	7.031365	8.479644	8.275612	7.575929	6.033962	6.815566	6.861628	6.600491	7.168353	5.170674	5.136229	6.117348	5.118504	7.607146	6.068086	6.843609	7.253616	7.019816	6.887996	7.451111	7.561371	7.974159	7.433206	7.64425	7.046978	7.762126	7.122373	7.694921	8.206594	8.360303	9.380952	7.701294	7.36109	8.381507	6.062561	7.507007	6.679507	7.045087	6.314161	8.166663	6.563847	7.400741	5.974585	4.865889	7.207841	7.744942	6.192749	5.467164	6.202754	7.440962	6.801886	5.495031	7.942882	6.226564	7.571731
ANPEP	10.580492	10.493823	9.696938	8.959313	9.981696	10.575576	10.694269	9.319635	9.814678	10.0134	10.490799	8.786317	9.891322	11.365712	11.055797	11.073396	10.738235	10.769905	10.38457	11.176966	10.512218	10.104942	10.654668	10.821546	11.333165	10.675867	10.925738	9.747227	9.11366	10.943734	9.817867	11.314237	10.197946	10.835162	10.128354	10.875239	11.017876	10.257597	9.6721	11.32276	11.198388	11.231955	11.07361	11.94958	10.909596	10.669347	10.319938	11.420207	10.56853	10.610658	10.911063	11.20718	11.265213	11.55984	11.128257	10.904753	9.906249	8.006565	11.601312	10.59995	10.465564	10.55258	9.910823	10.088415	10.65333	10.429559	9.484036	9.516182	10.272303	10.252588	9.542581	10.626507	10.551078	9.447084	9.87715	10.386171	11.07281	10.71851	9.652717	10.320427	10.326602	10.434869	10.185674	9.77915	10.536004	9.519612	10.838417	10.406043	10.203941	10.086794	9.684191	9.600878	10.199132	10.388221	9.557605	10.168576	9.153684	9.898854	9.652815	9.898514	9.294138	9.472539	10.214051	10.338626	10.701246	9.44547	9.811198	11.23768	9.482453	9.550912	9.543084	9.518153	9.869884	10.60601	9.779131	9.908699	11.153845	9.8091	10.21971	9.828561	10.799804	9.512639	10.665901	10.192191	9.596483	9.80065	10.743107	8.565677	9.724506	10.469889	9.532813	10.281322	9.364062
EPB42	10.610182	11.725363	11.675264	10.458455	10.352985	10.866143	12.024452	10.788642	12.406511	10.943588	11.301465	10.445432	10.852133	10.569559	11.191645	11.799354	9.876557	10.844888	11.951505	11.358539	12.154318	12.053179	12.486652	12.090759	11.935054	10.079747	10.97121	11.223422	12.46033	10.799246	11.192175	11.048516	11.203103	11.516144	12.909223	11.82758	11.917413	12.923369	12.875346	11.523506	12.322861	10.835234	11.134718	10.680072	12.368774	11.865117	12.322261	11.450496	13.270391	11.679966	11.208148	12.489686	10.386954	12.172261	12.787367	12.71934	12.208139	13.63602	11.489295	12.625868	12.927146	12.959538	11.680768	12.19268	11.602346	11.053712	11.952095	11.940579	11.819433	12.067745	13.143	10.519103	13.190138	12.98333	13.878573	12.559953	12.496642	12.425289	12.101036	12.606993	12.231587	11.954284	12.631087	12.497608	11.915305	12.084166	12.24231	12.390894	12.149531	11.286662	12.542154	12.943659	11.254917	13.365877	12.184978	12.979793	13.227687	13.571396	12.564508	12.552271	12.568014	11.691728	11.51358	11.397668	10.718567	12.219494	13.27845	11.950688	12.915288	11.140775	11.639721	9.893263	12.191658	12.915935	12.774264	13.631458	13.224056	12.510728	12.885016	12.24093	11.110019	13.102157	13.399751	12.078006	13.36849	12.675834	12.047271	11.077567	12.670069	13.264581	12.179486	12.749284	11.830743
RCN2	6.218596	6.39512	7.149591	7.154089	6.734365	6.875166	6.389637	6.608485	6.665553	6.63295	6.566505	7.015577	6.241312	6.302499	6.383432	6.271871	6.639537	6.683034	5.742268	6.162339	5.856285	5.856365	5.216011	5.889021	6.04428	6.561066	6.625695	6.124464	6.028712	5.453887	6.346878	6.084555	6.875489	5.851812	5.446521	5.795814	5.794898	5.319221	6.096648	5.855249	6.083485	5.938413	5.870426	5.950056	5.624538	5.854635	5.640323	6.182025	5.471534	6.208	6.0491	5.563803	5.818861	6.127165	5.283309	6.136675	6.154467	5.829538	5.394399	5.580603	5.745515	5.547389	6.366739	5.968193	6.691402	7.21736	8.037589	6.561981	7.779633	7.253969	7.099101	7.313159	5.885706	6.593675	6.633007	5.535404	5.172036	5.550488	6.588374	6.355797	6.810348	6.663061	5.887024	6.653956	6.8811	6.77086	5.668155	6.385429	6.308369	6.153764	5.524705	6.745538	6.053424	6.046189	7.090768	6.669397	6.442035	6.642285	7.264261	7.522651	7.078836	8.209832	7.596311	6.994481	6.994511	7.399117	7.544668	6.311627	6.909899	7.199914	7.020655	8.191444	6.209318	6.436113	6.502168	5.852758	6.506615	7.434602	6.460278	7.8007	5.708207	5.53501	5.392381	6.967068	5.196193	5.971521	5.717722	7.455934	6.323144	5.405266	7.721418	4.99246	8.070399
NSA2	8.562177	9.764133	10.433384	10.933928	10.216355	10.581133	8.150443	10.341314	10.277437	10.253601	10.165868	11.033783	10.2497	8.160046	8.220555	7.713698	8.292321	8.221514	9.953824	9.85691	9.565758	9.246671	9.394214	9.68821	10.059789	10.345287	9.667421	9.612591	9.793004	9.355718	10.353533	9.54908	10.156021	10.012735	9.712687	9.039192	9.276132	8.750497	9.938839	8.757669	9.507329	9.054929	8.731796	8.72809	8.860695	8.839238	8.931905	8.871222	8.55954	9.023146	8.971896	8.325812	8.758448	8.614191	8.334536	8.785008	9.705777	9.431373	8.612202	8.782815	7.919712	8.001818	9.639102	9.558606	9.651033	10.222998	10.965937	10.761674	10.757951	10.347259	10.285627	9.820106	9.790432	10.19077	9.881307	9.669163	8.964728	9.47267	9.861416	9.160405	10.072477	10.020098	8.962318	9.823361	9.923404	9.873099	9.209913	9.879659	9.505396	9.384428	9.177505	9.988588	9.796096	9.432679	10.014292	10.005222	9.571342	9.859487	9.973074	9.882294	10.123548	11.084631	10.04603	9.940805	9.962554	10.840481	10.563911	9.425767	10.637185	10.724386	11.095331	10.159301	10.064622	9.723531	10.372506	9.530455	9.50492	10.378552	10.101008	10.728139	8.938118	8.136754	8.8479	10.338597	9.266353	9.240714	8.248752	10.425383	9.765076	9.403894	10.326653	8.91622	11.134628
SELENBP1	10.726403	11.438816	11.350448	10.171617	9.640462	10.515476	12.029396	11.240003	12.410154	11.018486	11.432299	11.074677	10.809781	10.117593	10.771686	11.741015	9.575423	10.947087	11.847644	11.217148	11.998935	11.928718	12.104254	11.625537	11.73886	10.038149	10.760702	11.668117	12.580235	11.109483	11.36063	11.195433	10.9112	11.063448	12.628328	11.543614	11.857805	12.470608	12.653501	11.502279	11.789655	10.573413	10.740288	10.073873	11.695577	11.548163	11.787555	10.889345	13.045348	11.21847	11.020038	12.284614	10.516556	11.913984	12.691353	12.318466	12.924146	13.899893	11.360654	11.823122	12.862539	12.653682	11.312116	12.366579	11.995615	11.123846	11.743394	12.053022	11.952027	11.892627	13.312247	11.090386	12.765858	13.124264	13.782712	11.963129	12.248066	11.925493	12.069218	12.74675	12.140658	11.662467	12.261875	12.224436	11.49952	11.519277	12.155364	12.533916	12.240812	11.010345	11.994583	12.555071	11.166963	13.225036	11.121122	12.792485	13.135339	13.449235	12.292157	12.066414	12.590494	11.900841	12.028939	11.189703	10.506141	12.085938	12.913647	12.198292	13.263978	10.751577	10.981954	10.012033	11.983124	13.113085	12.9148	13.597972	12.993154	11.406049	12.734605	11.935451	11.262856	11.925182	13.295743	11.858734	13.095257	12.351486	11.793978	10.910028	12.381262	12.86981	11.989725	12.171196	11.741483
LAIR2	5.646316	7.307214	7.805257	6.957924	6.685249	5.890394	6.715822	9.970726	7.043335	6.30439	7.221476	7.489789	6.913489	6.509002	5.949133	6.523422	6.818534	5.710943	6.257354	6.19444	7.652776	7.630985	8.100556	7.037526	6.471671	6.570476	6.154668	7.091655	6.670726	6.884775	6.520429	6.647145	6.208479	7.297381	6.997698	7.071522	6.657532	6.441836	8.177888	6.508213	6.899098	6.380908	6.693671	6.511393	6.862102	6.469686	6.075568	7.081133	6.671036	6.453478	8.624881	6.101533	6.564645	8.250716	7.429823	7.318644	7.487873	7.617687	7.831743	7.092208	7.352883	8.595222	8.673078	7.504981	7.36281	7.065765	8.467369	6.966578	7.582258	7.813044	8.480326	7.031054	8.387009	7.766163	7.86926	6.71826	8.301265	7.542069	9.656806	7.041336	7.966371	8.42012	6.573619	8.345082	7.426477	9.333239	7.365935	8.232038	8.225118	8.196948	8.880099	6.242408	6.679941	6.642133	6.587724	5.446381	8.935652	7.567206	6.86743	10.104943	9.208354	7.173749	9.5843	6.722555	7.396221	7.570753	7.443666	6.283862	8.341871	7.519198	7.416967	8.607179	8.615494	7.016926	6.779237	9.124275	5.632339	8.036589	8.870685	7.604848	5.403306	7.834653	6.358641	6.382004	7.427024	7.769217	7.434911	9.919345	8.829231	8.381262	9.172837	6.905831	7.779196
PEX2	6.084064	7.509001	8.531739	7.953422	7.487312	8.08005	6.950854	7.557935	8.099569	7.273462	7.699834	8.057639	7.388371	6.402631	6.255132	6.62054	7.079049	6.360285	6.16999	6.923892	6.281672	6.173795	6.02959	6.265953	6.417115	7.047289	6.626266	6.003623	6.719749	6.130405	6.696221	6.189016	7.132552	6.476485	5.802032	5.873942	6.323004	5.355915	6.105707	6.069043	6.282088	6.12158	6.141382	5.928322	5.94309	6.122336	5.76465	5.941914	6.159743	6.332403	5.940836	5.830609	5.985791	6.499046	5.572795	6.555703	6.39226	6.647482	5.240333	5.444816	5.996804	5.714575	6.728245	5.728192	7.272031	8.283005	8.286788	7.256966	8.295568	7.813454	7.416683	7.613638	6.053655	6.856015	7.608179	5.62275	5.605691	5.746924	6.988566	6.913553	7.075586	7.650278	6.171853	7.707022	7.517086	6.935427	6.108929	5.727803	7.203362	6.709536	5.698433	7.723591	6.686672	6.798817	7.701909	7.65836	6.566784	7.272402	7.284898	7.595742	7.472483	8.709399	8.039111	7.424754	7.934369	7.854954	8.654375	7.451372	8.486644	7.411843	7.86875	8.232672	6.495917	6.781916	7.221101	6.846899	6.988432	7.797993	7.595129	8.575844	6.042242	5.333083	6.042759	7.907513	5.900916	5.975627	5.989656	8.389761	6.673861	6.178626	8.634416	6.005998	9.002135
PSMA4	7.230996	8.731197	9.769826	9.443776	8.988141	9.154475	7.258135	8.618254	8.742234	8.724552	9.478399	9.897615	9.229787	7.001899	7.202938	7.238647	7.359271	6.913812	8.089378	8.172838	7.733062	7.372584	7.506726	7.683695	8.215041	8.267903	7.913795	7.76503	7.593471	7.751313	8.143514	7.760801	8.245035	8.032225	7.657809	7.270723	7.693467	6.31803	7.582896	7.379653	7.544267	7.444973	7.391235	7.57203	7.080207	7.442867	7.329722	7.359997	6.895897	7.147773	7.089709	6.55637	7.369962	7.098424	6.900752	6.820976	7.502985	7.198141	7.098971	6.667835	6.309853	6.105005	8.312278	7.330467	8.047641	9.682772	9.826584	8.770762	9.990987	9.235534	8.716239	8.56389	7.719297	8.191839	8.30761	7.286663	7.077393	7.751498	8.089911	7.754768	7.922583	9.603403	7.368928	8.712736	8.264242	7.46021	6.890281	6.376621	9.062599	7.476673	7.358358	8.421203	7.610786	8.185192	9.132358	8.975369	7.718188	7.822249	8.282753	8.356725	8.931734	9.545986	8.837527	8.652074	9.873358	9.669578	9.758934	8.286972	9.736177	9.102654	9.547169	8.989718	8.395081	8.215053	8.660962	8.296005	7.791332	9.310121	9.072595	9.649001	7.189404	6.866445	7.130584	8.875298	6.693491	6.795924	7.301887	10.278861	9.708824	8.197549	9.703433	7.315796	10.432489
ASF1A	6.709067	7.063491	7.785696	7.737299	7.187424	7.273763	6.806669	7.585251	7.744891	6.928496	6.875881	7.35121	6.542885	6.626847	6.812107	6.284746	6.917469	6.631524	6.751112	6.802403	6.447173	6.785474	6.126931	6.477057	6.278437	7.45861	7.099343	6.484	7.08104	5.987753	6.859832	6.500801	7.296541	6.596023	5.979527	6.190289	6.19047	5.11742	6.780779	6.118563	6.684507	6.30179	6.295598	5.714984	6.099934	6.598312	5.952638	6.347257	5.973284	7.069761	6.652591	5.642051	6.202642	6.354173	6.011455	6.60264	7.124798	7.183021	5.927294	6.058336	6.689675	6.153346	7.044728	6.587884	7.338327	7.442573	8.428661	7.307001	7.92356	7.896499	7.838031	7.792635	6.268179	7.245661	7.240053	6.124261	5.531252	5.823615	6.962003	7.185558	7.441499	6.998547	6.791151	7.119803	7.377772	7.648792	6.14849	6.241771	6.561249	6.871143	5.813428	7.108502	6.728308	6.877205	7.458389	7.2847	7.006754	7.563058	7.517893	7.664156	7.738156	8.315594	7.905352	7.477786	7.063468	8.054422	7.57614	6.775907	7.867609	7.739971	7.75836	8.274693	6.233823	6.823795	7.355785	7.136083	6.931087	7.82097	7.012269	8.145399	6.560323	6.060932	5.817673	7.482473	6.710013	6.501966	6.155158	7.768758	6.058739	5.942306	7.971851	6.184918	8.431264
ERGIC2	8.356299	8.030486	9.074722	9.10436	8.578268	8.973199	7.802241	8.602342	8.338692	8.489018	8.545855	9.224631	8.76318	8.089851	7.708598	7.73972	8.052292	7.994266	7.621611	8.063934	6.869568	6.606506	7.49011	7.70983	8.252833	8.396158	8.022981	7.937872	8.052382	7.392084	8.043826	7.64118	8.696924	7.896081	7.228574	6.977363	7.872878	5.757956	7.788421	8.118345	7.611885	7.891327	7.693822	8.036388	7.236965	7.763144	7.876181	8.194418	7.815423	8.154283	7.4421	7.125657	7.739966	8.285962	7.482976	8.034459	8.149421	7.860879	6.956761	6.629925	7.113334	7.11145	8.013927	7.639269	8.903051	9.266373	9.47742	8.595217	9.317325	9.215364	8.945263	9.005837	7.556385	8.31439	8.63703	7.672878	7.378824	7.012962	8.191189	7.828	8.424444	8.991278	7.554523	8.985173	8.787416	8.642938	8.147165	6.986016	8.559866	7.405618	7.022536	8.648732	8.170968	8.006552	9.055413	9.048829	7.915118	8.819186	8.98661	8.93598	8.950942	9.450423	9.204921	8.585023	9.279796	9.527978	9.46308	8.918645	9.2255	8.964916	8.50868	9.12254	8.564612	8.452815	9.256404	7.936647	9.017196	7.90636	8.280795	8.335091	7.417296	6.852646	7.676726	8.881154	7.801616	7.259825	7.468081	8.5633	8.828509	8.094657	9.366485	6.154334	8.660076
